uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier,category,acceptability
829,ChatGPT,0,,順子は自分の健康をか守った。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
142,ChatGPT,0,*,彼女は決してそのニュースを何も信じなかった。,彼女は決してそのニュースを何も信じなかった。,She never believed no news.,She-TOP never no news-ACC believe-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
195,ChatGPT,0,*,このスープは全然ペッパーを何も使わない。,このスープは全然ペッパーを何も使わない。,This soup doesn't use any pepper at all.,This soup-TOP at all pepper-ACC what-MO use-NEG Present,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1115,ChatGPT,1,,彼は眠りに落ちた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1,ChatGPT,1,g,誰もそのニュースを信じなかった。,誰もそのニュースを信じなかった。,Nobody believed that news.',anyone that news-ACC believe-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
833,ChatGPT,0,,達也は自分の意見をのしっかりと表明した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
500,ChatGPT,1,,彼は新しい本を読むのを楽しみにしている。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
1452,ChatGPT,0,,この風は苦いです。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
513,ChatGPT,1,,彼女は新しいレシピを考えるのを楽しんでいる。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2358,ChatGPT,1,,彼は友達と映画を見に行く。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
297,ChatGPT,1,*,マネージャーはプロジェクトの期限を延長すると発表した。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
2300,ChatGPT,1,,彼女は一週間で5回映画館に行った。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
1265,ChatGPT,0,,彼女は静かにの本を読んでいる。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1628,ChatGPT,1,,鳥がどこに飛んでいくか犬は見ていない。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
787,ChatGPT,0,,理恵は彼女の祖父と散歩したに。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
2135,ChatGPT,1,,昨日試した新しい料理は家族に喜ばれた。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
1905,ChatGPT,0,,彼が歌に歌った。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
1574,ChatGPT,1,,お母さんがいつ帰るか子供は待っている。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
949,ChatGPT,1,,その子はキャンディーを一つも食べなかった。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
395,ChatGPT,0,*,彼が昨日試したレストランは美味しいが、彼女が試したは平凡だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
896,ChatGPT,1,,彼女は一つもクッキーを食べなかった。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
1486,ChatGPT,0,,あなたは酸っぱいです。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
2440,ChatGPT,1,,彼女は新しいドレスを買った。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1986,ChatGPT,0,,私の家は大きいだろう。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
567,ChatGPT,0,,計画がうまく実行され変わった。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
2508,ChatGPT,1,,彼女は美術館で絵画を鑑賞した。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
822,ChatGPT,0,,康夫は彼の車でに長距離を運転した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
2123,ChatGPT,1,,先週の仕事は特に忙しかった。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
1155,ChatGPT,1,,そのニュースは驚くべきことだった。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
824,ChatGPT,0,,翔太は彼の夢をね追いかけた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
404,ChatGPT,0,*,彼が先週選んだ本は知識が豊富だが、彼女が選んだは基本的だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
166,ChatGPT,0,*,私たちは全然何も計画しなかった。,私たちは全然何も計画しなかった。,We didn't plan nothing at all.,We-TOP at all nothing-ACC plan-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1679,ChatGPT,1,,彼女のデザインは斬新だが、彼のは伝統的だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
659,ChatGPT,0,,ライトが明るく点灯され消えた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
1754,ChatGPT,0,,彼女は全然誰もの話を聞かなかった。,,,,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
1704,ChatGPT,1,,この店のコーヒーは香り高いが、隣の店のは薄い。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
608,ChatGPT,0,,ビルが堂々と建てられ壊された。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
1917,ChatGPT,0,,彼がラジオに聞いた。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
636,ChatGPT,0,,曲が情感豊かに奏でられ終わった。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
2156,ChatGPT,1,,今日の朝市で買った野菜は新鮮で色鮮やかだった。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
394,ChatGPT,0,*,私が今朝見たニュースは衝撃的だが、父が見たはありふれている。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
2163,ChatGPT,1,,先月始めた写真撮影は趣味として非常に楽しい。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
2365,ChatGPT,1,,山田先生が学生たちに授業の重要性をお話になった。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
392,ChatGPT,0,*,彼が先週行ったコンサートは楽しかったが、彼女が行ったは退屈だった。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
805,ChatGPT,0,,昌平は自分の計画をは実行に移した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
1527,ChatGPT,0,,真理子は大輔がいかにして彼女の計画を台無しにしたのか悔しがっているの？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
2592,ChatGPT,0,,学校が行く彼女に教える。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
1698,ChatGPT,1,,先生の指導は熱心だが、別の先生のは冷淡だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
90,ChatGPT,1,g,誰もその謎を解けなかった。,誰もその謎を解けなかった。,No one could solve that riddle.',no one that riddle-ACC solve-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
1182,ChatGPT,0,,彼は夢中のゲームをしている。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1670,ChatGPT,1,,彼のジョークは面白いが、彼女のはそうでもない。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
2546,ChatGPT,0,,不満の方針をしにくい口で話すことになった。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
2628,ChatGPT,0,,運転する車に彼が見える。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
2141,ChatGPT,1,,最近始めたガーデニングは心を癒している。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
1702,ChatGPT,1,,私のアプローチは実践的だが、彼のは理論的だ。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
1560,ChatGPT,1,,彼がどのプレゼントを選ぶか予想できない。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,acceptable
2159,ChatGPT,1,,先週訪れた図書館は静かで落ち着いた雰囲気だった。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
1459,ChatGPT,0,,そのアイデアは湿っています。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
2613,ChatGPT,0,,本を読む彼が書く。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
1298,ChatGPT,1,,彼女が上司に休暇申請をお願いしました。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
537,ChatGPT,1,,学生たちは新しいプロジェクトを計画するのを希望している。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
416,ChatGPT,0,*,私はこの高いより快適な椅子に座った。,,,,False,False,True,True,False,False,False,False,False,False,False,False,ellipsis,unacceptable
1700,ChatGPT,1,,この車の加速は素早いが、あの車のは遅い。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,acceptable
2532,ChatGPT,0,,彼女は昼食に食べられた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
1162,ChatGPT,1,,犬は急に吠え始めた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1130,ChatGPT,1,,彼は自分の部屋に戻った。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
439,ChatGPT,1,,彼女は手紙を書き終えた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
1467,ChatGPT,0,,あの方法が話しています。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
2335,ChatGPT,1,,彼女は絵を描くのが好きだ。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
